id,date,title,clean_text,corpus_source,sentiment_score,readability_index
1893,2016-12-02T00:00:00Z,Parental Bereavement Leave (Statutory Entitlement) Bill,Title: Parental Bereavement Leave (Statutory Entitlement) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,20.19
1772,2016-05-15T23:00:00Z,"Harbour, Docks and Piers Clauses Act 1847 (Amendment) Bill","Title: Harbour, Docks and Piers Clauses Act 1847 (Amendment) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.8,15.22
1643,2016-05-12T23:00:00Z,"Highways (Improvement, Traffic Regulation and Traffic Management) Bill","Title: Highways (Improvement, Traffic Regulation and Traffic Management) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,1.95,19.15
1731,2016-05-12T23:00:00Z,Mesothelioma (Amendment) (No. 2) Bill,Title: Mesothelioma (Amendment) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.56
1710,2016-05-12T23:00:00Z,Planning (Listed Buildings and Conservation Areas) Act 1990 (Amendment) Bill,Title: Planning (Listed Buildings and Conservation Areas) Act 1990 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,18.45
1709,2016-05-12T23:00:00Z,Regulation of Enforcement Agents (Collection of Council Tax Arrears) Bill,Title: Regulation of Enforcement Agents (Collection of Council Tax Arrears) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.35,18.45
1723,2016-05-12T23:00:00Z,Scotland Act 1998 (Amendment) Bill,Title: Scotland Act 1998 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
1759,2016-05-12T23:00:00Z,Taxi and Private Hire Vehicle Operators (Regulation) Bill,Title: Taxi and Private Hire Vehicle Operators (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,19.77
1575,2016-05-11T23:00:00Z,Airports Act 1986 (Amendment) Bill [HL],Title: Airports Act 1986 (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
1664,2016-05-11T23:00:00Z,Bat Habitats Regulation (No.2) Bill,Title: Bat Habitats Regulation (No.2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
1761,2016-05-11T23:00:00Z,Cannabis (Legalisation and Regulation) Bill,Title: Cannabis (Legalisation and Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.15
1758,2016-05-11T23:00:00Z,Clean Neighbourhoods and Environment (Amendment) Bill [HL],Title: Clean Neighbourhoods and Environment (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,17.65
1713,2016-05-11T23:00:00Z,Coroners and Justice Act 2009 (Duty to Investigate) (Amendment) Bill,Title: Coroners and Justice Act 2009 (Duty to Investigate) (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.05,17.89
1594,2015-11-23T00:00:00Z,Mesothelioma (Amendment) Bill [HL],Title: Mesothelioma (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
1628,2015-06-11T23:00:00Z,Equality Act 2010 (Amendment) Bill [HL],Title: Equality Act 2010 (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16.72
1478,2015-03-29T23:00:00Z,Counsellors and Psychotherapists (Regulation) Bill,Title: Counsellors and Psychotherapists (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.15
1535,2015-03-29T23:00:00Z,Internet Communications (Regulation) Bill,Title: Internet Communications (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.94
1506,2015-03-29T23:00:00Z,Mental Health Act 1983 (Amendment) Bill,Title: Mental Health Act 1983 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
1558,2015-03-29T23:00:00Z,Mesothelioma (Amendment) Bill,Title: Mesothelioma (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.21
1465,2015-03-29T23:00:00Z,Road Traffic Regulation (Temporary Closure for Filming) Bill,Title: Road Traffic Regulation (Temporary Closure for Filming) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.53
1497,2015-03-29T23:00:00Z,"Service Charges, Gratuities and Cover Charges (Hospitality, Leisure and Service Sectors) (Statutory Code) Bill","Title: Service Charges, Gratuities and Cover Charges (Hospitality, Leisure and Service Sectors) (Statutory Code) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,2.6,21.06
1338,2015-03-27T00:00:00Z,Deregulation Act 2015,Title: Deregulation Act 2015 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
1343,2015-02-13T00:00:00Z,Criminal Justice and Courts Act 2015,Title: Criminal Justice and Courts Act 2015 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,15.33
1404,2014-06-12T23:00:00Z,Abortion Act 1967 (Amendment) Bill [HL],Title: Abortion Act 1967 (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,16.03
1403,2014-06-12T23:00:00Z,Licensing Act 2003 (Amendment) Bill [HL],Title: Licensing Act 2003 (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.03
1175,2014-05-14T23:00:00Z,Alan Turing (Statutory Pardon) Bill [HL],Title: Alan Turing (Statutory Pardon) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
1297,2014-05-14T23:00:00Z,Coroners and Justice (Amendment) Bill,Title: Coroners and Justice (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,17.2
1278,2014-05-14T23:00:00Z,Local Government (Miscellaneous Provisions) Act 1982 (Amendment) Bill,Title: Local Government (Miscellaneous Provisions) Act 1982 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,19.77
1277,2014-05-14T23:00:00Z,Planning Regulations (Removal of Provisions in Respect of Gypsies and Travellers) Bill,Title: Planning Regulations (Removal of Provisions in Respect of Gypsies and Travellers) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,19.03
1207,2014-05-14T23:00:00Z,Private Landlords and Letting and Managing Agents (Regulation) Bill,Title: Private Landlords and Letting and Managing Agents (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.17
1311,2014-05-14T23:00:00Z,Public Interest Disclosure (Amendment) Bill,Title: Public Interest Disclosure (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,18.68
1364,2014-05-14T23:00:00Z,Regulation of Gambling Advertising Bill,Title: Regulation of Gambling Advertising Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,19.41
1312,2014-05-14T23:00:00Z,Regulation of Refractive Eye Surgery Bill,Title: Regulation of Refractive Eye Surgery Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.11
1301,2014-05-14T23:00:00Z,Regulation of the Private Rented Sector Bill,Title: Regulation of the Private Rented Sector Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17
1285,2014-05-14T23:00:00Z,Representation of the People Act 1981 (Amendment) Bill,Title: Representation of the People Act 1981 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.28
1339,2014-05-14T23:00:00Z,Sex Establishments (Regulation) Bill,Title: Sex Establishments (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,18.58
1235,2014-03-14T00:00:00Z,Leasehold Reform (Amendment) Act,Title: Leasehold Reform (Amendment) Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.01
1186,2013-12-03T00:00:00Z,Health and Social Care (Amendment) (Food Standards) Bill [HL],Title: Health and Social Care (Amendment) (Food Standards) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,15.22
1299,2013-10-10T23:00:00Z,Defamation (Parliamentary Proceedings) (Amendment) Bill [HL],Title: Defamation (Parliamentary Proceedings) (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,20.89
1173,2013-07-07T23:00:00Z,Cultural and Community Distribution Deregulation Bill [HL],Title: Cultural and Community Distribution Deregulation Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,20.93
1201,2013-06-10T23:00:00Z,Immigration Act 1971 (Amendment) Bill [HL],Title: Immigration Act 1971 (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
1184,2013-05-13T23:00:00Z,Firearms (Amendment) Bill [HL],Title: Firearms (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,17.01
995,2013-04-29T23:00:00Z,Airports (Amendment) Bill [HL],Title: Airports (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
987,2013-04-28T23:00:00Z,Crime and Courts Act,Title: Crime and Courts Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,13.86
1142,2013-04-25T23:00:00Z,Building Regulations (External Retaining and Load-Bearing Walls) Bill,Title: Building Regulations (External Retaining and Load-Bearing Walls) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,18.17
1125,2013-04-25T23:00:00Z,Charities Act 2011 (Amendment) Bill,Title: Charities Act 2011 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
1128,2013-04-25T23:00:00Z,Children (Performances) Regulations 1968 (Amendment) Bill,Title: Children (Performances) Regulations 1968 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.5
1109,2013-04-25T23:00:00Z,Consolidation of Housing Regulations Bill,Title: Consolidation of Housing Regulations Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.41
1137,2013-04-25T23:00:00Z,Equality (Marriage) (Amendment) Bill,Title: Equality (Marriage) (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,18.58
1106,2013-04-25T23:00:00Z,Equality Act 2010 (Amendment) Bill,Title: Equality Act 2010 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.2
1069,2013-04-25T23:00:00Z,European Union Act 2011 (Amendment) Bill,Title: European Union Act 2011 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
1161,2013-04-25T23:00:00Z,Immigration and Asylum Act 1999 (Amendment) Bill,Title: Immigration and Asylum Act 1999 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
1114,2013-04-25T23:00:00Z,Internships (Advertising and Regulation) Bill,Title: Internships (Advertising and Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.41
1120,2013-04-25T23:00:00Z,Planning Act 2008 (Amendment) Bill,Title: Planning Act 2008 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,15.73
1127,2013-04-25T23:00:00Z,Regulation of Bailiffs Bill,Title: Regulation of Bailiffs Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
1085,2013-04-25T23:00:00Z,Regulation of Signage and Ticketing Technology (Publicly-Available Car Parks) Bill,Title: Regulation of Signage and Ticketing Technology (Publicly-Available Car Parks) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,20.34
1072,2013-04-25T23:00:00Z,Town and Country Planning (Control of Advertisements) (England) Regulations 2007 (Amendment) Bill,Title: Town and Country Planning (Control of Advertisements) (England) Regulations 2007 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,19.03
1047,2013-02-27T00:00:00Z,Ports Act 1991 (Amendment) Bill,Title: Ports Act 1991 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.99
986,2012-11-02T00:00:00Z,European Union (Approval of Treaty Amendment Decision) Act 2012,Title: European Union (Approval of Treaty Amendment Decision) Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,19.35
657,2012-05-01T23:00:00Z,Building Regulations (Review) Bill [HL],Title: Building Regulations (Review) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,17.2
746,2012-05-01T23:00:00Z,Credit Regulation (Child Pornography) Bill,Title: Credit Regulation (Child Pornography) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,18.68
832,2012-05-01T23:00:00Z,Criminal Justice (Amendment) Bill,Title: Criminal Justice (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.79
888,2012-05-01T23:00:00Z,Currency and Banknotes (Amendment) Bill,Title: Currency and Banknotes (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
730,2012-05-01T23:00:00Z,Electoral Law (Amendment) Bill,Title: Electoral Law (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
850,2012-05-01T23:00:00Z,European Union (Exemption from Value Added Tax Regulation) Bill,Title: European Union (Exemption from Value Added Tax Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,19.35
849,2012-05-01T23:00:00Z,European Union (Freedom of Movement) (Amendment) Bill,Title: European Union (Freedom of Movement) (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,18.31
902,2012-05-01T23:00:00Z,European Union Act 2011 (Amendment) (No. 2) Bill,Title: European Union Act 2011 (Amendment) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,12.96
857,2012-05-01T23:00:00Z,Export Credits Guarantee Department (Regulation and Reporting) Bill,Title: Export Credits Guarantee Department (Regulation and Reporting) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,19.77
701,2012-05-01T23:00:00Z,Face Coverings (Regulation) Bill,Title: Face Coverings (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
658,2012-05-01T23:00:00Z,House of Lords (Amendment) Bill [HL],Title: House of Lords (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.64
951,2012-05-01T23:00:00Z,Ministerial and Other Pensions and Salaries (Amendment) Bill,Title: Ministerial and Other Pensions and Salaries (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.15
782,2012-05-01T23:00:00Z,National Health Service Redress (Amendment) Bill,Title: National Health Service Redress (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.42
784,2012-05-01T23:00:00Z,Parliament (Amendment) Bill,Title: Parliament (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
900,2012-05-01T23:00:00Z,Scrap Metal Dealers (Amendment) Bill [HL],Title: Scrap Metal Dealers (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.05,16.03
777,2012-04-30T23:00:00Z,Activity Centres (Young Persons' Safety) (Amendment) Bill,Title: Activity Centres (Young Persons' Safety) (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2,18.31
876,2012-04-30T23:00:00Z,Bail (Amendment) Bill,Title: Bail (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
944,2012-04-30T23:00:00Z,Child Benefit (Amendment) Bill,Title: Child Benefit (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.15,17.01
897,2012-04-30T23:00:00Z,Concessionary Bus Travel (Amendment) Bill,Title: Concessionary Bus Travel (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.68
788,2012-04-30T23:00:00Z,Consumer Credit (Regulation and Advice) Bill,Title: Consumer Credit (Regulation and Advice) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.11
759,2012-04-30T23:00:00Z,Financial Services (Regulation of Deposits and Lending) Bill,Title: Financial Services (Regulation of Deposits and Lending) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.15
840,2012-04-30T23:00:00Z,Financial Services (Regulation of Derivatives) Bill,Title: Financial Services (Regulation of Derivatives) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.19
819,2012-04-30T23:00:00Z,Firearms (Amendment) Bill,Title: Firearms (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,17.68
813,2012-04-30T23:00:00Z,Food Labelling Regulations (Amendment) Bill,Title: Food Labelling Regulations (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.68
957,2012-04-30T23:00:00Z,Health and Safety (Amendment) Bill,Title: Health and Safety (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,15.73
778,2012-04-30T23:00:00Z,Health and Safety at Work (Amendment) Bill,Title: Health and Safety at Work (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,15.03
766,2012-04-30T23:00:00Z,House of Commons Disqualification (Amendment) Bill,Title: House of Commons Disqualification (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,18.8
929,2012-04-30T23:00:00Z,Housing (Amendment) Bill,Title: Housing (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
907,2012-04-30T23:00:00Z,Internet Regulation (Material Inciting Gang Violence) Bill,Title: Internet Regulation (Material Inciting Gang Violence) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.5,20.93
942,2012-04-30T23:00:00Z,Local Government (Amendment) Bill,Title: Local Government (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.79
772,2012-04-30T23:00:00Z,Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment) Bill,Title: Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,19.97
946,2012-04-30T23:00:00Z,Local Government Finance (Amendment) Bill,Title: Local Government Finance (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.94
947,2012-04-30T23:00:00Z,Local Government Finance (Amendment) (No. 2) Bill,Title: Local Government Finance (Amendment) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,13.49
893,2012-04-30T23:00:00Z,Motor Insurance Regulation Bill,Title: Motor Insurance Regulation Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.58
945,2012-04-30T23:00:00Z,Parliament (Amendment) (No. 2) Bill,Title: Parliament (Amendment) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,13.34
744,2012-04-30T23:00:00Z,Parliamentary Standards (Amendment) Bill,Title: Parliamentary Standards (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
952,2012-04-30T23:00:00Z,Parliamentary Standards (Amendment) (No. 2) Bill,Title: Parliamentary Standards (Amendment) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.8
802,2012-04-30T23:00:00Z,Public Libraries and Museums Act 1964 (Amendment) Bill,Title: Public Libraries and Museums Act 1964 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.28
770,2012-04-30T23:00:00Z,"Reporting of Injuries, Diseases and Dangerous Occurrences Regulation Bill","Title: Reporting of Injuries, Diseases and Dangerous Occurrences Regulation Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.3,21.12
781,2012-04-30T23:00:00Z,Road Traffic Accident (Personal Injury) (Amendment) Bill,Title: Road Traffic Accident (Personal Injury) (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.45,18.96
917,2012-04-30T23:00:00Z,Tax Refunds Regulation (Review) Bill,Title: Tax Refunds Regulation (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.2
713,2012-04-30T23:00:00Z,Tribunals (Maximum Compensation Awards) Bill,Title: Tribunals (Maximum Compensation Awards) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,19.41
841,2012-04-18T23:00:00Z,London Olympic Games and Paralympic Games (Amendment) Act 2011,Title: London Olympic Games and Paralympic Games (Amendment) Act 2011 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.58
704,2012-03-09T00:00:00Z,"Domestic Violence, Crime and Victims (Amendment) Act 2012","Title: Domestic Violence, Crime and Victims (Amendment) Act 2012 | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,-1.45,17.28
883,2012-01-23T00:00:00Z,Sunday Trading (Amendment) Bill,Title: Sunday Trading (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
693,2011-09-15T23:00:00Z,Legislation (Territorial Extent) Bill,Title: Legislation (Territorial Extent) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.15
711,2011-06-23T23:00:00Z,Minimum Wage (Amendment) Bill,Title: Minimum Wage (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
227,2011-02-07T00:00:00Z,Animals Act 1971 (Amendment) Bill,Title: Animals Act 1971 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
619,2010-04-12T23:00:00Z,Prosecution of Offences Act 1985 (Amendment) Bill,Title: Prosecution of Offences Act 1985 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.65
572,2010-04-12T23:00:00Z,Sunbeds (Regulation) Act 2010,Title: Sunbeds (Regulation) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
574,2010-04-12T23:00:00Z,Sustainable Communities Act 2007 (Amendment) Act 2010,Title: Sustainable Communities Act 2007 (Amendment) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,18.31
579,2010-04-12T23:00:00Z,Town and Country Planning Act 1990 (Amendment) Bill,Title: Town and Country Planning Act 1990 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,15.42
590,2010-04-11T23:00:00Z,British Museum Act 1963 (Amendment) Bill,Title: British Museum Act 1963 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
607,2010-04-11T23:00:00Z,Compensation Act 2006 (Amendment) Bill,Title: Compensation Act 2006 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
553,2010-04-08T23:00:00Z,Building Regulations (Amendment) Bill [HL],Title: Building Regulations (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,17.94
635,2010-04-07T23:00:00Z,Second Home Ownership (Regulation) Bill,Title: Second Home Ownership (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,17.94
486,2009-11-12T00:00:00Z,Sustainable Communities Act 2007 (Amendment) Bill,Title: Sustainable Communities Act 2007 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,18.8
373,2009-11-06T00:00:00Z,Bank of England (Amendment) Bill [HL],Title: Bank of England (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
500,2009-11-04T00:00:00Z,Dangerous Dogs (Amendment) Bill,Title: Dangerous Dogs (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.01
414,2009-10-29T00:00:00Z,Lending (Regulation) Bill,Title: Lending (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
484,2009-10-22T23:00:00Z,Bailiffs (Repeals and Amendment) Bill,Title: Bailiffs (Repeals and Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
436,2009-10-22T23:00:00Z,Pedlars (Amendment) Bill,Title: Pedlars (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
401,2009-10-20T23:00:00Z,Statutory Redundancy Pay (Amendment) Bill,Title: Statutory Redundancy Pay (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.7,19.41
491,2009-10-19T23:00:00Z,Gangmasters Licensing Act 2004 (Amendment) Bill,Title: Gangmasters Licensing Act 2004 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
252,2009-02-23T00:00:00Z,European Union (Amendment) Act 2008,Title: European Union (Amendment) Act 2008 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.94
349,2008-11-17T00:00:00Z,Sale of Registration Marks (Amendment) Bill,Title: Sale of Registration Marks (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
293,2008-10-30T00:00:00Z,Environmental Protection Act 1990 (Amendment) Bill,Title: Environmental Protection Act 1990 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.8
